train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial
49,4820;2,9617;73,8600;1,6027;60,8737;34,1100
51,1080;2,9102;74,2700;1,6184;60,9211;39,8800
50,9660;2,9149;73,9300;1,6130;60,8263;39,8200
55,3280;2,8311;75,3200;1,5788;60,6579;40,2700
53,2260;2,8779;74,8600;1,5917;61,0632;40,5800
54,1980;2,8463;74,1100;1,6239;59,8737;37,2900
52,6060;2,8730;75,4700;1,5728;62,2842;41,5100
53,0300;2,9167;74,4200;1,6119;60,7737;40,4800
52,4580;2,8613;75,3400;1,5751;62,4316;37,5900
53,7160;2,8009;75,1100;1,5787;60,9842;40,4900
53,1260;2,8127;75,6500;1,5748;62,9526;42,4900
55,4520;2,8155;75,3200;1,5792;62,5526;40,3200
55,6440;2,7815;76,1000;1,5628;63,2316;44,1000
53,0960;2,8480;75,8200;1,5780;62,6632;42,6900
53,9320;2,7961;76,0600;1,5548;62,3632;41,5600
55,9260;2,7968;75,7100;1,5682;61,9632;41,5500
54,6600;2,8394;75,3100;1,5796;62,5421;41,0700
55,9540;2,7780;75,7900;1,5561;62,6158;40,2700
55,9160;2,7910;76,2500;1,5388;63,1421;40,0000
56,0640;2,7790;76,3200;1,5431;63,8053;41,5300
52,1740;2,8932;76,2100;1,5340;63,5316;39,7400
54,9480;2,7905;75,8800;1,6033;62,5947;46,0100
54,2940;2,7765;76,3500;1,5434;63,8053;43,0600
56,3940;2,7487;74,9000;1,6128;62,4000;42,4200
56,0860;2,7562;76,3500;1,5554;63,5947;42,6300
57,1260;2,7346;76,7900;1,5118;63,8684;38,5700
57,0320;2,7425;76,4300;1,5427;63,7421;43,4100
56,1400;2,7372;76,5700;1,5320;63,5211;43,5100
55,2380;2,7932;76,2800;1,5478;63,4000;41,4600
54,6860;2,8205;76,3400;1,5409;63,3579;40,8100
56,7360;2,6862;76,8500;1,5314;63,7632;44,4900
54,4760;2,8550;76,5900;1,5261;63,5105;41,0900
57,1400;2,7383;76,9300;1,5288;64,1263;43,6100
56,7820;2,7933;76,6900;1,5286;63,7263;42,1200
55,7420;2,7603;76,0800;1,5449;63,9000;41,2200
45,6180;3,1045;67,0800;1,8269;54,3053;29,2300
46,0820;3,0677;67,2000;1,8023;53,9737;30,0900
44,7140;3,1295;64,6500;2,0219;52,7526;37,2900
45,3780;3,0827;68,1700;1,7890;55,1789;29,2400
46,8340;3,0391;67,2700;1,8352;54,4526;32,5600
46,0060;3,0834;66,5800;1,8402;53,6895;30,4700
44,7900;3,1077;66,9900;1,8612;56,6579;34,5400
45,5300;3,1291;65,7000;1,9076;53,7684;36,3900
43,8620;3,1126;68,8600;1,7664;57,0895;31,1100
46,6680;3,0223;67,0300;1,8745;57,8526;37,2300
45,4140;3,0729;69,2800;1,7689;59,7158;33,1000
44,4880;3,1105;69,7000;1,8009;59,1789;39,6900
44,8840;3,0765;69,3000;1,7634;59,2053;34,8300
45,6620;3,0862;69,2600;1,7701;59,1421;35,0600
46,5660;3,0236;70,2200;1,7673;55,7000;38,4300
46,0780;3,1261;71,1300;1,6937;59,0211;33,0600
47,5120;3,0521;67,6300;1,8095;55,7421;27,3400
48,4560;3,0418;68,6900;1,7813;57,9158;33,4800
48,2380;3,0166;68,2400;1,7873;55,6684;29,2100
44,8840;3,0921;68,7800;1,8114;56,7947;35,3500
47,6620;3,0206;67,4700;1,8004;53,1158;27,2100
46,4180;3,0582;69,4300;1,7590;58,1526;34,8100
46,4100;3,0907;70,4000;1,7231;57,9158;29,1000
49,2620;2,9588;68,5400;1,7942;56,9895;34,3100
47,8080;2,9947;72,1300;1,6741;60,0474;33,6900
48,6040;3,0179;71,1600;1,7193;57,2105;37,3900
46,5060;3,0566;70,5500;1,7737;57,8421;42,8700
50,1160;2,9444;70,1600;1,7354;57,5421;36,9500
49,2980;2,9366;71,7400;1,7136;58,3895;41,0300
48,7320;2,9604;70,8800;1,7244;58,3053;38,7500
49,2200;3,0022;72,2100;1,6713;58,9579;40,2800
51,3160;2,9013;71,9000;1,7018;59,6842;40,2500
48,2880;2,9879;70,2400;1,7338;58,4000;32,7300
48,6440;3,0165;68,4800;1,7940;56,4895;34,8400
49,7580;2,9508;70,4700;1,7250;57,2316;30,9000
47,8600;3,0164;70,6500;1,7305;57,9158;34,6000
50,3720;2,9357;70,1700;1,8244;57,4947;42,1500
48,1200;3,0020;71,6500;1,6908;60,4263;35,7700
48,6620;3,0156;69,1800;1,7433;55,9158;29,8700
49,2320;2,9397;72,9500;1,6674;61,1684;43,4100
49,4320;3,0148;71,5600;1,6802;59,2579;35,5700
50,7880;2,9308;72,3000;1,6746;58,2263;38,0500
49,8620;2,9589;70,5300;1,7358;59,3211;33,4800
49,1640;2,9843;73,5600;1,6339;60,9684;36,7500
49,3520;3,0001;71,6800;1,6963;60,1684;31,5100
50,9980;2,9130;70,7600;1,7168;58,6632;36,0200
49,6500;2,9864;72,3800;1,6524;58,8105;33,0900
50,9680;2,9301;69,8700;1,7487;58,5158;33,3100
50,3860;2,9317;70,9500;1,7067;58,5053;36,7300
50,0080;2,9333;71,8100;1,6783;59,8000;34,0900
50,9780;2,9175;71,2500;1,7187;55,4368;31,2200
49,5200;2,9564;71,8700;1,6783;58,4316;37,0300
48,9480;2,9661;72,4900;1,6761;58,0368;41,7400
50,2360;2,9672;70,8800;1,7175;59,2000;37,4200
50,4460;2,9820;73,0700;1,6460;59,7579;34,7100
51,4900;2,9091;72,9400;1,6486;60,7895;39,1000
50,4680;2,9778;70,5800;1,7214;58,9105;38,2500
52,1360;2,8854;73,9200;1,6142;59,7684;35,6400
51,4580;2,9165;73,5700;1,6269;60,6053;36,7400
53,2460;2,8776;72,1000;1,6965;61,7895;37,4600
49,5680;2,9783;73,1700;1,6599;62,4947;35,2900
51,5480;2,8843;72,3200;1,6644;63,0158;33,5000
50,8020;2,9684;72,7900;1,6609;60,2316;35,5900
50,8000;2,9264;71,0500;1,7069;58,1263;35,3300
51,8160;2,8711;72,6000;1,6759;59,4316;37,6900
52,0360;2,9182;73,8200;1,6153;60,9947;33,1800
51,5120;2,9017;73,2500;1,6309;61,0842;32,4600
50,2940;2,9355;69,6900;1,7604;56,9789;32,5000
51,5060;2,9311;72,9200;1,6555;60,7842;37,8200
52,3940;2,8606;72,3000;1,6504;59,7263;35,9200
51,0080;2,9439;72,6400;1,6800;58,8263;35,1400
53,8380;2,8159;73,3800;1,6192;61,3632;35,7300
52,3160;2,9017;73,3100;1,6335;61,1158;38,8400
53,2080;2,8476;74,3100;1,6090;63,2789;37,7400
50,3780;2,9092;73,8800;1,6198;64,0579;36,0000
50,7560;2,9338;73,2600;1,6698;61,0947;39,9100
54,0420;2,7956;73,5700;1,6294;60,9316;35,8000
50,3000;2,9563;74,1100;1,6010;59,3421;33,0500
52,0200;2,9079;74,5100;1,5946;61,2526;36,1800
53,2680;2,8593;73,1400;1,6420;61,7526;39,2400
51,1460;2,9218;74,3200;1,6472;62,5789;43,5100
52,8980;2,8838;73,2400;1,6366;60,2684;35,1100
51,4780;2,8833;73,5800;1,6205;61,6368;37,8600
54,0800;2,8188;72,8700;1,6574;60,0053;32,4700
52,2500;2,9076;73,5200;1,6514;62,6684;41,6300
53,6400;2,8057;72,0000;1,6788;59,4000;35,6100
51,8600;2,9170;72,3600;1,7871;61,3316;48,1800
52,3660;2,8888;74,5800;1,6059;63,3684;40,1100
53,9040;2,8440;74,0300;1,6053;61,0579;35,2100
52,4880;2,8911;74,8300;1,5945;64,8579;39,6800
54,4400;2,8076;73,0300;1,6361;60,8842;35,8400
52,1020;2,8919;73,5000;1,6702;60,4105;39,8900
53,3460;2,8220;75,4500;1,5586;61,7158;38,4900
54,3420;2,8360;74,5700;1,6272;61,9421;36,8500
52,3080;2,8838;73,2400;1,6415;60,9263;39,5900
53,1920;2,8598;74,4700;1,6445;60,7789;43,9400
51,5640;2,9190;75,3800;1,5649;62,7526;34,7300
52,8640;2,8965;74,7000;1,5903;62,8947;37,3000
53,5320;2,8299;75,2800;1,5678;63,1421;33,4500
55,1140;2,7919;75,4200;1,5831;64,6684;38,3900
55,3900;2,7716;74,7600;1,5951;61,1895;39,3200
54,8620;2,8037;75,2200;1,5735;62,9368;40,8100
56,1020;2,7629;74,6900;1,6042;62,2368;37,0600
53,8700;2,8826;76,0200;1,5410;61,6105;35,2900
55,5360;2,7539;74,7400;1,6506;63,6211;44,7500
54,8860;2,8132;74,6200;1,5845;62,9421;35,2600
53,5120;2,8637;75,4600;1,5718;61,9368;41,1300
58,7480;2,7170;76,5200;1,5265;63,9474;38,6100
55,4580;2,7993;77,3800;1,5285;65,2263;41,0400
56,4200;2,7613;76,8000;1,5473;62,9579;43,5400
54,3900;2,8036;75,0800;1,6026;61,9211;41,8800
54,8600;2,7558;75,9900;1,5597;62,7105;40,4500
57,7000;2,7111;76,9200;1,5093;64,4895;39,2600
57,7340;2,7845;75,7700;1,5714;63,9053;34,0000
54,1220;2,8373;76,0600;1,5471;64,2316;39,4300
57,8380;2,7134;76,8800;1,5350;64,2526;40,6000
55,8700;2,8189;77,1900;1,5213;64,4842;41,0800
57,7200;2,7096;77,0600;1,5074;64,0526;39,5500
58,4720;2,7008;75,1600;1,5813;62,0211;40,1000
58,5700;2,7087;76,4800;1,5358;64,1316;40,0000
58,6240;2,7106;76,1000;1,5424;64,3842;35,8400
55,0020;2,7435;77,0000;1,5065;65,3842;39,0300
57,0000;2,7076;76,5500;1,5635;64,9368;45,8500
57,7680;2,7420;77,2200;1,5173;64,0474;41,7800
56,5660;2,7279;77,6900;1,5068;65,5263;44,1600
56,7600;2,7414;77,0400;1,5320;65,0263;42,0800
55,0260;2,7742;76,6500;1,5275;64,6474;38,6000
58,9320;2,7247;77,8600;1,4862;66,3842;40,9800
56,3800;2,7452;78,2700;1,4947;65,9737;45,9700
57,1480;2,7302;76,7000;1,5544;63,8579;40,5000
59,5060;2,6814;77,9300;1,4969;65,0789;39,2600
57,7020;2,7033;77,5700;1,4981;64,2579;36,0100
55,9180;2,7401;76,0300;1,5381;64,8737;37,7100
55,9760;2,8138;76,3500;1,5519;63,3000;38,8400
58,3260;2,6901;77,9800;1,5168;65,3105;45,4400
59,2800;2,6741;78,9400;1,4713;65,8947;43,6700
58,8260;2,6800;77,9000;1,4794;65,3316;39,7500
57,5540;2,7087;77,8700;1,4909;65,1000;42,0300
59,2420;2,7063;78,4400;1,4711;66,5684;37,9400
58,2160;2,6879;78,0600;1,4886;66,6368;41,5500
59,7260;2,6556;76,0600;1,5556;65,4474;34,9300
58,3840;2,6871;78,4200;1,4598;66,7421;36,4200
61,0440;2,6049;78,1400;1,4973;66,7947;45,6500
60,2260;2,6212;78,3700;1,4692;67,6316;43,6700
58,8000;2,6433;78,3000;1,4702;65,6526;39,4000
59,7440;2,6575;78,1400;1,4765;66,6684;39,8900
58,7560;2,6500;78,9000;1,4546;66,5000;39,8100
59,9700;2,6655;79,2500;1,4571;66,6421;44,8900
60,9280;2,6569;78,6400;1,4680;66,1368;43,1100
59,5300;2,6598;78,5100;1,4963;66,4211;47,2900
57,8080;2,7138;78,8200;1,4537;66,6211;41,2700
62,7040;2,5581;78,5700;1,4712;66,7579;43,0300
60,5560;2,5907;79,4200;1,4421;66,5526;44,6700
63,4600;2,5964;79,0100;1,4500;67,3474;43,4700
61,4680;2,5807;78,9400;1,4551;67,0105;43,1700
57,1620;2,7046;78,6200;1,5080;66,3105;48,3100
