inf-norm-min-adv-dist;inf-norm-PGD-dist;inf-norm-sec-att-dist;inf-norm-Clever-5-samples;inf-norm-Clever-20-samples;inf-norm-Clever-100-samples;inf-norm-Clever-1024-samples;2-norm-min-adv-dist;2-norm-PGD-dist;2-norm-sec-att-dist;2-norm-Clever-5-samples;2-norm-Clever-20-samples;2-norm-Clever-100-samples;2-norm-Clever-1024-samples;1-norm-min-adv-dist;1-norm-PGD-dist;1-norm-sec-att-dist;1-norm-Clever-5-samples;1-norm-Clever-20-samples;1-norm-Clever-100-samples;1-norm-Clever-1024-samples
0.0054000914096832275;0.0054000914096832275;0.02301958203315735;0,0108;0,0094;0,0080;0,0064;0,1513;0,1657;0,1513;0,2535;0,2014;0,1753;0,1507;3,3583;5,7092;3,3583;0,0091;0,0040;0,9713;0,0034
0.0054000914096832275;0.0054000914096832275;0.016070812940597534;0,0077;0,0057;0,0055;0,0048;0,1513;0,1625;0,1513;0,0163;0,2109;0,0972;0,1783;3,3777;5,4778;3,3777;1,4936;0,0103;0,0145;0,0135
0.0054000914096832275;0.0054000914096832275;0.023208677768707275;0,0054;0,0049;0,0044;0,0038;0,1530;0,1660;0,1530;0,1076;0,0961;0,0911;0,0762;3,3974;4,9319;3,3974;0,0096;0,0083;0,7446;0,5131
0.005400896072387695;0.005400896072387695;0.016405776143074036;0,0041;0,0030;0,0031;0,0029;0,1537;0,1667;0,1537;0,1700;0,1393;0,1334;0,1239;3,4287;12,4504;3,4287;0,0119;0,0051;0,0089;0,1918
0.005400896072387695;0.005400896072387695;0.014445558190345764;0,0034;0,0031;0,0030;0,0026;0,1543;0,1543;0,1747;0,1632;0,1559;0,1440;0,1373;3,4441;6,6404;3,4441;0,0103;0,0093;0,0032;0,0106
0.005700096487998962;0.005700096487998962;0.013904392719268799;0,0082;0,0067;0,0063;0,0055;0,1552;0,1756;0,1552;0,1754;0,1434;0,1333;0,1225;3,4446;6,4996;3,4446;0,8215;0,0110;0,0032;0,0015
0.005700096487998962;0.005700096487998962;0.017520345747470856;0,0078;0,0073;0,0060;0,0053;0,1562;0,1808;0,1562;0,1396;0,1061;0,0849;0,0687;3,4499;4,0285;3,4499;0,2530;0,2642;0,1920;0,2099
0.005700096487998962;0.005700096487998962;0.014904797077178955;0,0030;0,0025;0,0022;0,0021;0,1576;0,1576;0,1659;0,1299;0,1285;0,1091;0,1010;3,4682;8,3797;3,4682;0,0123;0,0232;0,0070;1,0510
0.005700096487998962;0.005700096487998962;0.01602351665496826;0,0057;0,0045;0,0042;0,0040;0,1577;0,1815;0,1577;0,2588;0,2591;0,2349;0,1736;3,4847;7,4079;3,4847;0,0024;0,7550;0,6175;0,5090
0.005700096487998962;0.005700096487998962;0.037224382162094116;0,0053;0,0042;0,0044;0,0038;0,1586;0,1586;0,1624;0,2223;0,1640;0,1239;0,1188;3,4873;6,5215;3,4873;0,0106;0,8238;0,0032;0,0020
0.005700096487998962;0.005700096487998962;0.01327502727508545;0,0077;0,0062;0,0053;0,0054;0,1589;0,1773;0,1589;0,2096;0,2287;0,0070;0,1813;3,5325;6,1303;3,5325;0,0161;0,0026;0,0048;0,0059
0.005700096487998962;0.005700096487998962;0.014895975589752197;0,0065;0,0064;0,0061;0,0051;0,1605;0,1620;0,1605;0,1747;0,1438;0,1227;0,1063;3,5457;9,7767;3,5457;0,0251;0,0332;0,0067;0,0026
0.005700096487998962;0.005700096487998962;0.015782028436660767;0,0072;0,0053;0,0037;0,0043;0,1605;0,1605;0,3316;0,0101;0,0159;0,2428;0,0066;3,5631;5,8336;3,5631;1,3433;0,0067;0,0047;0,0079
0.005700945854187012;0.005700945854187012;0.01433911919593811;0,0035;0,0032;0,0029;0,0027;0,1609;0,1850;0,1609;0,0096;0,2397;0,2060;0,0012;3,6192;7,3669;3,6192;0,0137;0,0075;0,0239;0,0053
0.005700945854187012;0.005700945854187012;0.01829192042350769;0,0047;0,0037;0,0035;0,0036;0,1633;0,2550;0,1633;0,1389;0,1246;0,1208;0,1067;3,6318;7,5066;3,6318;0,0342;0,8042;0,7404;0,5184
0.005700945854187012;0.005700945854187012;0.012011408805847168;0,0035;0,0030;0,0020;0,0024;0,1638;0,1886;0,1638;0,0110;0,0068;0,1622;0,1426;3,6498;5,3990;3,6498;0,5073;0,4236;0,3886;0,3348
0.006000101566314697;0.006000101566314697;0.01718968152999878;0,0046;0,0042;0,0039;0,0034;0,1647;0,1708;0,1647;0,1815;0,1385;0,1278;0,1163;3,6522;4,6134;3,6522;0,7649;0,5371;0,4406;0,3885
0.006000101566314697;0.006000101566314697;0.019060075283050537;0,0067;0,0060;0,0058;0,0050;0,1666;0,1666;0,2034;0,1862;0,1771;0,1503;0,1367;3,7040;3,7040;4,3302;0,5922;0,4283;0,3430;0,2555
0.006000101566314697;0.006000101566314697;0.020829051733016968;0,0071;0,0062;0,0059;0,0036;0,1670;0,1989;0,1670;0,2391;0,1831;0,1822;0,1515;3,7187;8,3500;3,7187;2,3174;0,0062;0,0055;0,0033
0.006000101566314697;0.006000101566314697;0.017407722771167755;0,0045;0,0045;0,0040;0,0039;0,1677;0,1932;0,1677;0,0362;0,1682;0,1430;0,1395;3,7220;4,6081;3,7220;0,0052;0,5350;0,5171;0,4773
0.006000101566314697;0.006000101566314697;0.01734444499015808;0,0094;0,0091;0,0086;0,0085;0,1681;0,2055;0,1681;0,2609;0,2256;0,2128;0,2025;3,7862;5,4349;3,7862;0,0135;0,0166;0,0110;0,0804
0.006000101566314697;0.006000101566314697;0.009423494338989258;0,0012;0,0014;0,0012;0,0010;0,1683;0,1981;0,1683;0,0166;0,0125;0,2182;0,1993;3,8618;14,7435;3,8618;0,0188;1,0417;0,6295;0,0084
0.006000101566314697;0.006000101566314697;0.016162991523742676;0,0063;0,0059;0,0061;0,0052;0,1687;0,1779;0,1687;0,2348;0,0055;0,2078;0,0051;3,9078;6,2667;3,9078;0,0064;0,9407;0,0048;0,0042
0.006000101566314697;0.006000101566314697;0.016112595796585083;0,0036;0,0032;0,0023;0,0018;0,1688;0,1831;0,1688;0,1646;0,1565;0,1466;0,0015;3,9080;8,3217;3,9080;0,0138;0,0049;0,0099;0,0118
0.006000101566314697;0.006000101566314697;0.024246662855148315;0,0052;0,0046;0,0047;0,0043;0,1698;0,1698;0,3295;0,2265;0,1760;0,1612;0,1153;3,9421;9,6373;3,9421;0,0208;0,0046;0,0070;0,5183
0.006000101566314697;0.006000101566314697;0.01886063814163208;0,0091;0,0074;0,0075;0,0067;0,1699;0,1699;0,2037;0,0089;0,3129;0,0051;0,0262;3,9687;6,7845;3,9687;0,0148;1,0013;0,7727;0,6085
0.006299823522567749;0.006299823522567749;0.01123782992362976;0,0062;0,0047;0,0036;0,0032;0,1702;0,1734;0,1702;0,2605;0,2545;0,2162;0,2003;3,9925;5,6508;3,9925;1,6750;1,2160;0,3901;0,0034
0.006300106644630432;0.006300106644630432;0.019077450037002563;0,0046;0,0054;0,0044;0,0041;0,1711;0,1711;0,1796;0,1632;0,1412;0,0966;0,0934;4,0332;6,8342;4,0332;1,1489;0,9880;0,6633;0,7368
0.006300106644630432;0.006300106644630432;0.019059307873249054;0,0050;0,0050;0,0045;0,0040;0,1713;0,2137;0,1713;0,1685;0,1354;0,1427;0,1286;4,0600;5,6039;4,0600;0,7494;0,0071;0,4371;0,3393
0.006300106644630432;0.006300106644630432;0.0;0,0055;0,0044;0,0032;0,0034;0,1714;0,1714;0,1805;0,0099;0,2327;0,2319;0,2040;4,0879;7,1285;4,0879;0,8197;0,0069;0,7366;0,6157
0.006300106644630432;0.006300106644630432;0.013508886098861694;0,0087;0,0083;0,0072;0,0067;0,1722;0,1768;0,1722;0,0178;0,2226;0,1953;0,1613;4,1083;7,3957;4,1083;0,0142;0,0069;0,0033;0,0056
0.006300106644630432;0.006300106644630432;0.014200285077095032;0,0055;0,0045;0,0044;0,0037;0,1722;0,1924;0,1722;0,1471;0,1613;0,1215;0,1274;4,1216;6,8180;4,1216;0,0070;0,0109;0,0932;0,0072
0.006300106644630432;0.006300106644630432;0.026323825120925903;0,0058;0,0057;0,0050;0,0052;0,1726;0,2153;0,1726;0,4558;0,2112;0,0102;0,0057;4,1704;5,4478;4,1704;0,0099;0,0048;0,0041;0,7599
0.006300106644630432;0.006300106644630432;0.026020526885986328;0,0114;0,0115;0,0105;0,0100;0,1753;0,2315;0,1753;0,0047;0,0047;0,0023;0,3901;4,2281;6,0304;4,2281;0,0087;0,0088;0,3653;0,0092
0.006300106644630432;0.006300106644630432;0.014147356152534485;0,0047;0,0033;0,0023;0,0019;0,1758;0,2236;0,1758;0,3266;0,2653;0,2119;0,1850;4,2347;6,0619;4,2347;0,0171;0,0069;0,0044;0,0111
0.006300106644630432;0.006300106644630432;0.02783942222595215;0,0078;0,0072;0,0064;0,0062;0,1761;0,1842;0,1761;0,2094;0,1768;0,1619;0,1396;4,2846;12,6107;4,2846;0,0100;0,0051;0,0102;0,0077
0.006300106644630432;0.006300106644630432;0.011504292488098145;0,0035;0,0041;0,0036;0,0027;0,1770;0,2191;0,1770;0,1660;0,1156;0,1110;0,0924;4,2941;4,2941;5,0034;0,0082;0,0028;0,0050;0,3010
0.0063010454177856445;0.0063010454177856445;0.012997761368751526;0,0043;0,0038;0,0025;0,0022;0,1783;0,1783;0,2828;0,1845;0,1393;0,1242;0,0990;4,3514;6,2565;4,3514;0,0075;0,0334;0,0176;0,0053
0.006600111722946167;0.006600111722946167;0.02565494179725647;0,0119;0,0103;0,0098;0,0077;0,1795;0,1852;0,1795;0,1611;0,1661;0,1282;0,1208;4,3725;6,8581;4,3725;0,0050;0,0090;0,0030;0,0021
0.006600111722946167;0.006600111722946167;0.013679444789886475;0,0090;0,0078;0,0068;0,0064;0,1801;0,2038;0,1801;0,1558;0,1404;0,1259;0,1220;4,3879;7,2604;4,3879;0,7331;0,3300;0,3773;0,3100
0.006600111722946167;0.006600111722946167;0.015371829271316528;0,0060;0,0057;0,0053;0,0038;0,1812;0,1812;0,3691;0,2098;0,1919;0,1882;0,1725;4,3986;7,3559;4,3986;0,7351;0,6133;0,5013;0,4565
0.006600111722946167;0.006600111722946167;0.016917653381824493;0,0062;0,0057;0,0055;0,0047;0,1856;0,1856;0,1904;0,0207;0,0338;0,0061;0,0108;4,4390;6,5888;4,4390;0,0733;0,0118;0,0054;0,0076
0.006600111722946167;0.006600111722946167;0.01720196008682251;0,0077;0,0073;0,0068;0,0065;0,1868;0,2170;0,1868;0,2470;0,2057;0,2095;0,2027;4,4570;9,9776;4,4570;0,0030;0,8530;0,0177;0,0082
0.006600111722946167;0.006600111722946167;0.02473035454750061;0,0065;0,0065;0,0063;0,0054;0,1869;0,1869;0,2061;0,0059;0,1989;0,1645;0,1548;4,4903;7,0327;4,4903;0,0392;0,0197;0,0059;0,0033
0.006600111722946167;0.006600111722946167;0.01672956347465515;0,0080;0,0072;0,0072;0,0059;0,1886;0,2179;0,1886;0,2595;0,2277;0,2291;0,0103;4,5117;10,9661;4,5117;0,0141;0,0161;0,0160;0,0103
0.006600111722946167;0.006600111722946167;0.017303407192230225;0,0052;0,0047;0,0041;0,0039;0,1907;0,2811;0,1907;0,1775;0,1810;0,1566;0,1544;4,5227;5,6400;4,5227;1,1976;0,5446;0,6136;0,0059
0.006600111722946167;0.006600111722946167;0.020901501178741455;0,0077;0,0062;0,0062;0,0058;0,1924;0,2092;0,1924;0,0100;0,2925;0,0041;0,0277;4,5485;7,9136;4,5485;0,0105;0,0144;0,0110;0,0073
0.006600111722946167;0.006600111722946167;0.019967198371887207;0,0043;0,0041;0,0041;0,0038;0,1930;0,2141;0,1930;0,0160;0,0101;0,0412;0,2397;4,5980;4,8754;4,5980;0,0128;0,0063;1,2346;0,0042
0.006600111722946167;0.006600111722946167;0.02146686613559723;0,0071;0,0067;0,0048;0,0046;0,1956;0,1956;0,2077;0,2373;0,1982;0,1804;0,1673;4,6858;9,1881;4,6858;1,3081;1,4242;0,0082;0,0087
0.006600111722946167;0.006600111722946167;0.017377465963363647;0,0070;0,0052;0,0060;0,0051;0,1960;0,1960;0,7570;0,3701;0,0036;0,2763;0,2557;4,6974;8,5805;4,6974;0,0028;0,0054;0,0016;0,0065
0.006600320339202881;0.006600320339202881;0.023922890424728394;0,0086;0,0088;0,0076;0,0071;0,1980;0,1980;0,2089;0,2304;0,2019;0,1739;0,1660;4,7210;8,5118;4,7210;0,0124;0,0063;0,0112;0,0431
0.006601095199584961;0.006601095199584961;0.01334504783153534;0,0055;0,0047;0,0033;0,0024;0,1984;0,2314;0,1984;0,2220;0,2035;0,1679;0,1677;4,7232;10,1846;4,7232;0,0095;0,0096;0,0149;0,0081
0.006900116801261902;0.006900116801261902;0.016875222325325012;0,0089;0,0083;0,0070;0,0055;0,1988;0,1988;0,2189;0,3622;0,0117;0,0049;0,0017;4,7349;8,0813;4,7349;0,0113;0,0050;0,0031;0,0050
0.006900116801261902;0.006900116801261902;0.022800207138061523;0,0081;0,0072;0,0063;0,0052;0,1991;0,2420;0,1991;0,1641;0,1607;0,1433;0,1397;4,7776;12,0593;4,7776;2,0015;0,0178;0,2710;0,0096
0.006901144981384277;0.006901144981384277;0.02170586585998535;0,0075;0,0071;0,0065;0,0063;0,1991;0,2524;0,1991;0,2386;0,2232;0,2120;0,2025;4,7797;7,4186;4,7797;1,8064;0,0516;1,0267;0,0055
0.007199794054031372;0.007199794054031372;0.009231090545654297;0,0021;0,0021;0,0016;0,0016;0,1997;0,1997;0,2650;0,0098;0,2687;0,2483;0,0118;4,8454;10,7253;4,8454;0,0276;0,0196;0,0051;0,7524
0.007200121879577637;0.007200121879577637;0.014598965644836426;0,0099;0,0085;0,0065;0,0065;0,2001;0,2508;0,2001;0,4498;0,3823;0,3658;0,3202;4,8782;7,2382;4,8782;0,0118;0,0071;0,0171;0,3792
0.007200121879577637;0.007200121879577637;0.01662084460258484;0,0084;0,0089;0,0088;0,0082;0,2001;0,2001;0,2384;0,0092;0,0095;0,3445;0,0107;4,9234;11,4547;4,9234;0,0200;0,0037;0,0064;0,0279
0.007200121879577637;0.007200121879577637;0.011223047971725464;0,0039;0,0036;0,0029;0,0028;0,2011;0,2232;0,2011;0,0508;0,0020;0,0111;0,0047;4,9306;8,4245;4,9306;0,0489;0,0387;0,0102;0,0109
0.007200121879577637;0.007200121879577637;0.017488807439804077;0,0091;0,0084;0,0079;0,0071;0,2031;0,2587;0,2031;0,2600;0,2766;0,1785;0,1834;4,9543;7,0229;4,9543;0,0134;0,0111;0,0089;0,8420
0.007200121879577637;0.007200121879577637;0.014965549111366272;0,0052;0,0048;0,0037;0,0023;0,2036;0,2036;0,2525;0,3111;0,0189;0,2719;0,2524;5,0074;6,6475;5,0074;0,0154;0,0133;0,0056;0,0056
0.007200121879577637;0.007200121879577637;0.018149971961975098;0,0103;0,0088;0,0082;0,0076;0,2036;0,2036;0,2080;0,1989;0,1809;0,1591;0,1575;5,1016;8,0986;5,1016;0,0144;0,0330;0,0089;1,2004
0.007200121879577637;0.007200121879577637;0.020034611225128174;0,0079;0,0068;0,0057;0,0053;0,2041;0,2391;0,2041;0,3148;0,2981;0,2620;0,2325;5,1236;8,5718;5,1236;0,0183;0,0399;0,0071;0,0026
0.007201194763183594;0.007201194763183594;0.01625201106071472;0,0028;0,0024;0,0025;0,0021;0,2041;0,2354;0,2041;0,3992;0,0078;0,3155;0,2301;5,1297;11,0526;5,1297;0,0044;0,0030;0,0009;1,0184
0.007201194763183594;0.007201194763183594;0.033596426248550415;0,0090;0,0084;0,0082;0,0072;0,2048;0,2048;0,2132;0,2406;0,2619;0,2127;0,2029;5,1415;8,0514;5,1415;0,0132;0,0050;0,0113;0,0199
0.007201194763183594;0.007201194763183594;0.029534637928009033;0,0081;0,0064;0,0055;0,0043;0,2058;0,2174;0,2058;0,3428;0,3249;0,2763;0,2551;5,1596;8,3035;5,1596;0,0395;0,0035;0,0072;0,6314
0.007500126957893372;0.007500126957893372;0.012510746717453003;0,0035;0,0030;0,0027;0,0023;0,2066;0,2066;0,3078;0,2614;0,2418;0,2577;0,2166;5,1613;11,9454;5,1613;0,9121;0,8457;0,5428;0,4434
0.007500126957893372;0.007500126957893372;0.02008068561553955;0,0057;0,0054;0,0055;0,0049;0,2070;0,2070;0,2390;0,3296;0,2913;0,2574;0,2591;5,1802;10,1356;5,1802;0,0378;0,0203;0,0177;0,0079
0.007500126957893372;0.007500126957893372;0.01610356569290161;0,0138;0,0092;0,0091;0,0075;0,2080;0,2080;0,2678;0,0372;0,0361;0,0327;0,0321;5,2183;7,1793;5,2183;0,0384;0,0275;0,0084;0,0298
0.007500126957893372;0.007500126957893372;0.013002455234527588;0,0033;0,0035;0,0031;0,0023;0,2095;0,2095;0,2916;0,1570;0,1468;0,1120;0,0934;5,2341;8,7955;5,2341;0,9340;0,6906;0,5900;0,4781
0.00750124454498291;0.00750124454498291;0.024834856390953064;0,0101;0,0085;0,0085;0,0077;0,2098;0,2098;0,2701;0,2405;0,1711;0,1570;0,1265;5,2418;8,5541;5,2418;0,0066;0,0105;0,0139;0,2538
0.00750124454498291;0.00750124454498291;0.019949987530708313;0,0086;0,0083;0,0074;0,0057;0,2114;0,2114;0,3670;0,3198;0,0453;0,2941;0,0130;5,2425;5,2425;5,5353;0,0109;0,0250;0,0153;0,0008
0.00750124454498291;0.00750124454498291;0.0217362642288208;0,0082;0,0079;0,0076;0,0071;0,2119;0,2119;0,2682;0,3238;0,3007;0,2503;0,2465;5,2514;20,1376;5,2514;0,0061;0,0108;0,0131;0,0724
0.00750124454498291;0.00750124454498291;0.015944957733154297;0,0089;0,0063;0,0064;0,0056;0,2129;0,2918;0,2129;0,3203;0,0020;0,2467;0,2526;5,2578;16,4346;5,2578;0,0228;0,0344;0,4812;0,0143
0.00750124454498291;0.00750124454498291;0.020844534039497375;0,0079;0,0068;0,0062;0,0055;0,2136;0,2136;0,2639;0,1902;0,1748;0,1613;0,1548;5,3215;9,9307;5,3215;0,0134;0,0038;0,0167;0,0027
0.00750124454498291;0.00750124454498291;0.02588754892349243;0,0106;0,0092;0,0087;0,0080;0,2137;0,2137;0,2874;0,3101;0,2882;0,2612;0,2511;5,3251;7,4860;5,3251;0,0142;0,0126;0,0110;0,0315
0.00750124454498291;0.00750124454498291;0.030281007289886475;0,0078;0,0080;0,0067;0,0067;0,2145;0,2205;0,2145;0,5535;0,4900;0,0112;0,0020;5,3262;5,7113;5,3262;0,0148;0,0028;0,0739;0,0044
0.00750124454498291;0.00750124454498291;0.017114639282226562;0,0066;0,0057;0,0054;0,0042;0,2149;0,2149;0,2574;0,2359;0,2788;0,0032;0,2417;5,3384;8,0780;5,3384;0,0010;0,0078;0,0088;0,0047
0.0078001320362091064;0.0078001320362091064;0.031040698289871216;0,0099;0,0082;0,0078;0,0072;0,2155;0,2155;0,2620;0,0229;0,3226;0,0187;0,0138;5,3509;7,5227;5,3509;0,9746;0,9667;0,0050;0,4820
0.0078001320362091064;0.0078001320362091064;0.013287067413330078;0,0069;0,0042;0,0035;0,0034;0,2173;0,2929;0,2173;0,0089;0,0104;0,3946;0,3489;5,4225;8,3659;5,4225;0,0038;0,0032;0,8471;0,6984
0.0078012943267822266;0.0078012943267822266;0.019883781671524048;0,0083;0,0074;0,0064;0,0059;0,2175;0,2175;0,2800;0,3039;0,2764;0,0199;0,0029;5,4727;6,5532;5,4727;1,3920;0,0074;0,0036;0,0122
0.0078012943267822266;0.0078012943267822266;0.0193747878074646;0,0106;0,0095;0,0089;0,0082;0,2178;0,2178;0,2714;0,2044;0,1750;0,1791;0,1818;5,5199;10,5751;5,5199;0,0261;0,0155;0,1675;0,4923
0.0078012943267822266;0.0078012943267822266;0.012568175792694092;0,0040;0,0029;0,0032;0,0028;0,2184;0,2723;0,2184;0,0188;0,0072;0,0122;0,0043;5,5581;8,4263;5,5581;0,0101;0,0068;0,0109;0,0076
0.0078012943267822266;0.0078012943267822266;0.01699930429458618;0,0115;0,0098;0,0096;0,0085;0,2208;0,2208;0,3115;0,2127;0,2263;0,1704;0,1677;5,6241;8,0698;5,6241;0,0097;0,0125;0,0047;0,5535
0.008100137114524841;0.008100137114524841;0.014124631881713867;0,0025;0,0024;0,0022;0,0017;0,2233;0,2233;0,2277;0,0044;0,0025;0,2930;0,1273;5,6362;14,2458;5,6362;0,0639;0,0151;0,0161;0,0049
0.008100137114524841;0.008100137114524841;0.0;0,0089;0,0077;0,0077;0,0071;0,2241;0,2241;0,3193;0,2597;0,2418;0,2006;0,0035;5,7645;12,8784;5,7645;1,9961;0,0100;0,8943;0,0104
0.008100137114524841;0.008100137114524841;0.018967613577842712;0,0088;0,0077;0,0075;0,0061;0,2279;0,2353;0,2279;0,2348;0,2225;0,1948;0,1861;5,8856;7,7199;5,8856;0,0180;0,0091;0,0026;0,0036
0.008100137114524841;0.008100137114524841;0.02180558443069458;0,0143;0,0129;0,0119;0,0108;0,2319;0,2319;0,2402;0,3397;0,2401;0,2761;0,0140;5,9068;9,3327;5,9068;0,0801;0,0115;0,0036;0,0054
0.008100137114524841;0.008100137114524841;0.021247178316116333;0,0131;0,0116;0,0110;0,0094;0,2326;0,2326;0,2352;0,1290;0,1285;0,1149;0,1111;5,9226;10,7154;5,9226;0,0104;0,8085;0,5448;0,5518
0.008100137114524841;0.008100137114524841;0.02853342890739441;0,0163;0,0125;0,0130;0,0117;0,2329;0,2329;0,2658;0,4277;0,0164;0,0051;0,2855;5,9526;8,1839;5,9526;0,0072;0,0170;0,0202;0,0037
0.008101344108581543;0.008101344108581543;0.019631952047348022;0,0057;0,0057;0,0036;0,0037;0,2339;0,2339;0,3191;0,1211;0,1286;0,1065;0,0811;5,9674;9,5190;5,9674;0,0075;0,0037;0,2645;0,7780
0.008101344108581543;0.008101344108581543;0.025892436504364014;0,0149;0,0105;0,0111;0,0106;0,2350;0,2583;0,2350;0,2944;0,2815;0,2695;0,2467;5,9734;9,6686;5,9734;0,0043;0,6562;0,0415;0,0058
0.008400142192840576;0.008400142192840576;0.019298940896987915;0,0102;0,0102;0,0076;0,0076;0,2371;0,2371;0,2550;0,2406;0,1628;0,2247;0,1856;5,9997;11,6287;5,9997;0,5932;0,0054;0,0241;0,0093
0.008400142192840576;0.008400142192840576;0.024393290281295776;0,0092;0,0085;0,0074;0,0066;0,2372;0,2526;0,2372;0,3323;0,0079;0,2813;0,2731;6,0169;9,0061;6,0169;2,3142;0,0068;0,0148;1,1249
0.008400142192840576;0.008400142192840576;0.026315748691558838;0,0111;0,0102;0,0092;0,0095;0,2382;0,2382;0,3646;0,3976;0,0021;0,3536;0,3270;6,0192;8,7496;6,0192;0,0090;0,0076;0,0199;1,4767
0.00840061902999878;0.00840061902999878;0.013147354125976562;0,0024;0,0020;0,0018;0,0016;0,2401;0,2401;0,2431;0,3584;0,2814;0,2447;0,2234;6,0450;7,8437;6,0450;0,0068;1,1346;0,0046;0,0045
0.00840061902999878;0.00840061902999878;0.017621181905269623;0,0103;0,0096;0,0087;0,0088;0,2403;0,3015;0,2403;0,3412;0,2706;0,2429;0,2159;6,0584;7,5682;6,0584;0,0180;0,3455;0,0055;0,6301
0.00840139389038086;0.00840139389038086;0.01470249891281128;0,0081;0,0070;0,0053;0,0053;0,2425;0,2425;0,2758;0,0034;0,0131;0,3783;0,0090;6,0612;8,5713;6,0612;0,0197;0,0071;0,0238;0,0056
0.00840139389038086;0.00840139389038086;0.01550358533859253;0,0066;0,0056;0,0051;0,0048;0,2426;0,2426;0,3245;0,0132;0,0339;0,3154;0,0148;6,1636;7,8498;6,1636;1,0503;0,0082;0,0128;0,0199
0.00840139389038086;0.00840139389038086;0.010162353515625;0,0011;0,0012;0,0011;0,0011;0,2427;0,2427;0,2453;0,1698;0,1829;0,1599;0,1292;6,2199;11,0922;6,2199;0,0367;0,0090;0,0061;0,0076
0.008700147271156311;0.008700147271156311;0.016588151454925537;0,0087;0,0083;0,0077;0,0067;0,2455;0,2455;0,3123;0,3407;0,2506;0,2594;0,2269;6,3598;9,2718;6,3598;0,0094;0,0151;0,0196;0,0096
0.008700147271156311;0.008700147271156311;0.01983371376991272;0,0046;0,0056;0,0056;0,0041;0,2455;0,2455;0,4193;0,0668;0,0158;0,4111;0,0015;6,4193;9,0738;6,4193;0,0056;0,0150;0,0126;0,6719
0.008700147271156311;0.008700147271156311;0.020595431327819824;0,0042;0,0038;0,0036;0,0036;0,2458;0,2458;0,2482;0,3554;0,0048;0,0045;0,2470;6,4571;11,1376;6,4571;0,0183;0,0027;0,8488;0,0023
0.008700147271156311;0.008700147271156311;0.01961439847946167;0,0114;0,0104;0,0084;0,0070;0,2463;0,2463;0,2953;0,3173;0,2636;0,2665;0,2267;6,6236;6,6236;7,7163;0,0095;0,0195;0,0043;0,0063
0.008701443672180176;0.008701443672180176;0.024833351373672485;0,0102;0,0103;0,0099;0,0087;0,2473;0,2473;0,2703;0,0486;0,3502;0,2562;0,2726;6,6616;16,2578;6,6616;0,0043;0,0055;0,0212;0,0091
0.008701443672180176;0.008701443672180176;0.017457127571105957;0,0054;0,0053;0,0050;0,0047;0,2483;0,2775;0,2483;0,3035;0,2429;0,2324;0,1992;6,7309;14,4489;6,7309;0,0206;0,0018;0,0069;0,0094
0.009000152349472046;0.009000152349472046;0.02121487259864807;0,0089;0,0087;0,0057;0,0060;0,2486;0,2486;0,2944;0,0083;0,0132;0,0234;0,0067;6,8177;9,7231;6,8177;0,0118;1,1023;0,0033;0,0093
0.009000152349472046;0.009000152349472046;0.011493146419525146;0,0026;0,0028;0,0025;0,0023;0,2501;0,2501;0,3915;0,0149;0,2805;0,0064;0,0025;6,9276;6,9276;8,7981;0,0151;0,0110;0,0164;0,0033
0.009000152349472046;0.009000152349472046;0.01945856213569641;0,0069;0,0067;0,0060;0,0053;0,2506;0,2506;0,2765;0,0178;0,0025;0,0170;0,2595;6,9746;8,8621;6,9746;0,0096;0,0053;0,1988;0,0151
0.00930015742778778;0.00930015742778778;0.01628701388835907;0,0143;0,0136;0,0123;0,0114;0,2510;0,2510;0,3038;0,0212;0,3016;0,0044;0,0577;6,9753;10,2610;6,9753;0,0272;0,0270;0,0109;0,0430
0.00930015742778778;0.00930015742778778;0.017646312713623047;0,0082;0,0085;0,0075;0,0066;0,2520;0,2520;0,3084;0,0092;0,0398;0,0051;0,0019;7,0728;8,6580;7,0728;0,0136;0,0090;0,0069;0,0033
0.00930015742778778;0.00930015742778778;0.047167301177978516;0,0125;0,0123;0,0112;0,0106;0,2531;0,2945;0,2531;0,4523;0,0174;0,2943;0,3282;7,0863;10,2709;7,0863;0,0134;2,6324;0,0144;0,0117
0.00930015742778778;0.00930015742778778;0.014294102787971497;0,0106;0,0102;0,0093;0,0081;0,2543;0,2642;0,2543;0,2138;0,1656;0,1650;0,1410;7,2557;8,4477;7,2557;0,0051;0,0061;0,0091;0,0053
0.00930015742778778;0.00930015742778778;0.017597556114196777;0,0102;0,0087;0,0076;0,0076;0,2575;0,2575;0,2916;0,4666;0,0075;0,0049;0,0061;7,4069;10,5590;7,4069;0,9384;0,6769;0,0052;0,4977
0.009301543235778809;0.009301543235778809;0.027685999870300293;0,0071;0,0072;0,0069;0,0064;0,2603;0,2603;0,2821;0,2200;0,2289;0,2031;0,1840;7,4154;13,6108;7,4154;1,5059;1,3606;0,0046;0,0017
0.009301543235778809;0.009301543235778809;0.018270418047904968;0,0112;0,0092;0,0090;0,0078;0,2651;0,3285;0,2651;0,2640;0,2415;0,2084;0,2018;7,4686;11,5869;7,4686;2,5065;0,0072;0,0042;0,0062
0.009301543235778809;0.009301543235778809;0.017166584730148315;0,0078;0,0068;0,0054;0,0048;0,2656;0,2656;0,3172;0,0229;0,0091;0,0057;0,0080;7,4903;11,1177;7,4903;0,0174;0,0045;0,0075;0,0161
