train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial
79,1393;2,1883;74,5800;1,8291;56,3724;26,5000
78,9427;2,1946;74,1000;1,8345;56,7931;23,6900
79,2207;2,1859;75,9000;1,8175;57,0897;26,3600
79,2493;2,1802;74,9600;1,8248;56,0276;26,8800
79,2607;2,1803;75,2000;1,7614;55,9655;24,5600
79,3833;2,1757;75,1200;1,8334;58,5862;26,5500
79,3587;2,1756;75,5200;1,8162;57,0897;27,1700
79,2907;2,1780;75,6100;1,8147;58,3724;27,6500
79,2973;2,1787;75,0600;1,7917;56,3793;25,0100
79,3987;2,1739;76,5300;1,7631;59,0483;26,0800
79,3820;2,1741;76,2700;1,7973;59,0069;27,5300
79,5540;2,1688;75,6000;1,7940;56,8552;25,9600
79,4033;2,1732;75,9000;1,7611;59,7862;26,5800
79,5487;2,1673;75,5300;1,8253;55,5448;26,9900
79,7787;2,1635;74,3700;1,8192;54,6138;27,1700
79,6140;2,1656;76,1600;1,7689;59,4345;25,8100
79,7813;2,1648;75,8200;1,7781;58,0828;28,2300
79,7300;2,1615;76,2900;1,7936;56,5448;26,7100
79,9433;2,1568;75,7000;1,7701;56,4690;27,5200
79,7513;2,1625;75,3400;1,8309;54,8897;27,0300
79,7453;2,1594;75,3900;1,8047;57,5724;26,7700
80,0427;2,1559;76,8300;1,8029;59,6414;27,0700
79,9960;2,1530;76,2000;1,7755;57,0483;27,7000
80,2253;2,1478;76,5000;1,7539;59,2552;27,7700
80,1140;2,1490;75,9600;1,7737;55,2000;25,0900
80,1900;2,1475;76,0300;1,7917;58,0276;25,1000
80,1920;2,1469;76,0200;1,7732;57,8552;26,8400
80,2413;2,1489;76,6900;1,8064;57,8828;27,5200
80,2360;2,1428;76,5800;1,7503;60,4138;28,3300
80,1667;2,1463;76,4000;1,7573;58,9172;29,5900
80,4153;2,1419;76,9100;1,7452;60,0759;27,1200
80,2700;2,1432;76,9100;1,8275;59,5034;26,6400
80,4953;2,1342;76,0200;1,7811;56,3586;26,6700
80,5280;2,1373;76,3600;1,7518;60,6000;27,9300
80,7513;2,1282;76,5600;1,7787;62,7793;29,6100
80,5887;2,1314;76,6300;1,7319;59,6207;27,9700
80,7213;2,1272;76,8700;1,7391;58,1448;26,2100
80,7053;2,1273;76,6700;1,7574;58,8207;28,1000
80,6487;2,1295;76,6600;1,7460;58,9310;27,9800
80,8193;2,1210;76,2000;1,7724;56,3724;27,2200
80,9000;2,1204;76,5800;1,7749;58,7448;25,7600
80,9740;2,1154;76,3600;1,7508;58,1931;28,7900
80,9700;2,1129;77,1600;1,7018;58,1862;26,8300
80,9073;2,1191;77,2100;1,7581;61,0552;30,2500
81,0047;2,1124;77,2100;1,7396;60,1172;27,4100
80,9727;2,1148;76,9700;1,7238;56,8552;28,8100
81,0167;2,1155;76,8800;1,7454;57,0759;30,0200
81,2400;2,1061;77,0100;1,7637;59,4828;28,4700
81,1793;2,1033;77,4400;1,6964;62,6483;29,9600
81,1693;2,1056;77,3300;1,7774;62,1793;29,2100
81,2833;2,1012;77,2900;1,7165;60,5586;28,8800
81,3947;2,1017;76,5900;1,7655;60,3862;27,5600
81,4093;2,1003;77,5300;1,7317;60,3586;28,6100
81,6853;2,0913;77,4300;1,7209;60,2966;25,6600
81,3413;2,0984;76,3400;1,7627;59,7655;30,2100
81,7213;2,0892;77,3500;1,7216;59,6483;28,5500
81,4733;2,0956;77,0200;1,7659;58,5862;29,9500
81,6893;2,0862;77,8400;1,7193;56,0207;28,5900
81,7347;2,0843;78,5100;1,6721;62,0207;28,5700
81,9160;2,0816;77,1300;1,7050;59,7448;27,6100
81,8867;2,0790;77,6500;1,7344;57,0759;29,1500
82,1227;2,0731;77,1400;1,7104;56,6138;29,8700
82,0247;2,0799;77,3200;1,7187;59,7310;29,7600
82,1080;2,0714;77,3600;1,7252;58,8345;29,7200
82,2387;2,0706;78,3200;1,6689;60,7310;28,2500
82,0480;2,0772;77,6600;1,6914;58,6897;29,6700
82,0313;2,0721;77,2100;1,6580;59,4000;29,9400
82,2633;2,0671;77,7100;1,6989;60,4138;29,9900
82,5273;2,0591;77,5400;1,7417;59,6138;29,1500
82,4593;2,0568;78,0000;1,6522;58,8069;29,1500
82,5093;2,0576;78,2900;1,6958;60,2069;27,9500
82,5100;2,0609;76,4800;1,7026;57,9103;28,1700
82,4693;2,0589;78,0200;1,6764;58,1241;28,7500
82,5467;2,0537;78,3700;1,6553;61,5103;29,7500
82,4907;2,0560;78,2600;1,6972;60,9172;29,6100
82,6620;2,0498;77,9900;1,6722;59,8276;28,4700
82,7960;2,0474;78,1200;1,6571;58,8069;29,5900
83,1840;2,0362;77,6600;1,6767;58,6897;29,2900
82,9667;2,0401;77,7600;1,6971;58,8690;27,7800
83,0800;2,0387;77,6300;1,6912;60,1724;31,1000
83,0247;2,0374;78,4600;1,6668;60,1655;29,2200
83,1293;2,0379;78,2400;1,6716;59,8345;31,3900
83,2393;2,0289;78,6500;1,6535;61,4276;29,8100
83,2627;2,0300;78,5700;1,6601;59,6483;31,2100
83,3367;2,0248;78,2500;1,6926;62,2483;31,2300
83,3140;2,0297;78,1800;1,6882;62,0207;29,7400
83,3200;2,0258;78,0700;1,7026;62,2897;30,6800
83,4013;2,0200;78,5500;1,6245;61,4414;30,8000
83,5453;2,0168;78,4300;1,6639;60,8345;31,0100
83,6833;2,0136;78,4200;1,6247;60,7655;30,9100
83,6833;2,0107;78,8800;1,6396;60,9586;29,4700
83,7440;2,0117;79,0500;1,6566;60,9931;29,9800
83,7520;2,0089;78,5200;1,6366;59,0483;29,8400
83,7927;2,0071;78,7400;1,6594;59,5517;28,7600
83,9307;2,0055;78,1300;1,6777;60,0207;30,1300
83,7773;2,0041;78,4700;1,6695;60,9241;30,9900
84,0627;1,9923;78,7100;1,6261;60,9241;30,8500
84,2073;1,9926;78,3300;1,6375;59,8621;29,9300
84,2080;1,9870;78,7100;1,6427;59,5793;30,9500
84,0353;1,9967;78,9000;1,6455;61,9310;30,2800
84,1267;1,9880;79,0600;1,6323;61,0276;28,8600
84,3707;1,9818;79,0100;1,6366;60,4897;31,2800
84,6573;1,9755;79,4900;1,6048;63,5448;30,8200
84,5120;1,9745;78,7200;1,6482;60,9517;31,0300
84,5740;1,9769;79,2600;1,5956;62,2483;30,2400
84,7527;1,9726;78,9300;1,6184;58,1448;30,4500
84,6753;1,9689;78,6300;1,6547;60,6966;31,1600
84,8253;1,9643;79,6400;1,5745;60,6483;31,1900
84,7773;1,9711;79,3400;1,6240;63,3586;31,6600
85,0320;1,9562;79,5000;1,5945;62,1517;31,0300
85,0093;1,9592;79,5000;1,6033;61,9655;31,4300
84,9433;1,9599;79,6100;1,6135;62,7517;30,0200
85,0420;1,9572;79,5700;1,6128;60,6069;30,4500
85,1887;1,9526;79,6100;1,6184;61,5103;31,4600
85,3093;1,9412;79,9600;1,5968;62,3034;30,7000
85,0927;1,9536;80,0000;1,6218;61,7103;32,2100
85,4513;1,9375;79,8300;1,5724;62,1655;31,8800
85,4700;1,9349;80,0300;1,6114;62,2897;31,7600
85,4333;1,9425;79,7100;1,6189;62,8414;31,5000
85,6380;1,9348;80,5400;1,5828;64,2966;31,6500
85,6753;1,9227;79,7000;1,5809;62,5448;30,5100
85,7360;1,9291;80,4300;1,5390;61,5034;31,1800
85,8560;1,9201;79,8200;1,5912;62,1448;33,3300
85,9100;1,9209;79,8100;1,5816;62,6966;31,9600
85,9067;1,9167;79,9500;1,5763;62,6759;31,4000
86,0413;1,9108;79,9700;1,5982;61,7793;31,5000
85,9860;1,9115;79,9900;1,5792;62,7586;32,8000
86,1460;1,9075;80,2700;1,6052;62,2000;32,8000
86,2080;1,9059;79,9100;1,5947;63,1655;35,1600
86,3113;1,9004;80,2200;1,5636;62,8621;33,2400
86,2793;1,9037;80,3700;1,5682;62,6897;32,9200
86,4213;1,8965;80,8100;1,5452;63,7034;32,1600
86,5793;1,8887;80,5200;1,5710;62,8000;33,3600
86,5307;1,8950;80,8700;1,5564;62,9862;32,2300
86,4867;1,8937;80,8300;1,5755;61,9793;31,7100
86,6340;1,8888;81,0000;1,5718;63,8414;32,1500
86,7793;1,8801;80,5900;1,5478;63,0828;33,1400
86,7667;1,8840;80,8000;1,6010;62,7448;32,5600
86,8000;1,8843;80,6800;1,5397;63,1103;33,9100
86,9000;1,8777;80,5600;1,5657;62,6207;34,1600
87,1273;1,8719;80,6400;1,5345;62,6345;32,6700
87,1273;1,8635;81,0600;1,5303;63,0897;32,7200
86,9500;1,8721;81,1900;1,5472;63,0621;32,5900
87,1453;1,8647;80,8800;1,5196;61,8207;32,6000
87,1893;1,8643;80,9400;1,5453;62,4345;33,9800
87,4013;1,8564;81,1200;1,5351;61,1586;33,3500
87,2700;1,8641;81,4100;1,5457;62,4966;33,3900
87,5047;1,8541;80,8700;1,5278;63,1586;33,2200
87,3880;1,8554;81,1000;1,5574;62,8552;32,9300
87,6300;1,8427;81,3200;1,5397;63,5586;31,9800
87,5973;1,8431;81,3000;1,5236;63,3310;32,7300
87,5213;1,8446;81,6400;1,5117;63,0069;32,8100
87,5947;1,8411;81,1300;1,5179;62,3241;33,4500
87,6960;1,8410;80,8300;1,5471;62,7793;31,8900
87,9767;1,8277;81,1900;1,5180;62,4552;33,4800
87,8080;1,8375;81,4400;1,5217;63,0483;33,3700
87,8200;1,8345;81,2700;1,5309;62,7724;33,6600
87,7707;1,8305;81,2100;1,5375;63,8207;32,7100
88,0873;1,8277;81,4900;1,5088;63,6483;33,4400
87,8727;1,8345;81,6100;1,5276;63,8690;32,9900
87,9387;1,8276;81,3700;1,5054;64,4483;33,8100
88,0273;1,8249;81,4800;1,5027;63,9793;33,6000
88,0773;1,8221;81,4500;1,4985;64,3931;33,8700
88,1593;1,8201;81,6600;1,5044;63,1793;33,7300
88,1373;1,8164;81,5100;1,5136;64,2759;33,1000
88,1320;1,8198;81,5500;1,5104;63,3034;33,9200
88,2733;1,8121;81,6500;1,5040;63,5241;34,0100
88,2587;1,8132;81,7900;1,4980;63,3724;33,9600
88,1953;1,8122;81,8300;1,5097;63,8552;33,8400
88,2000;1,8156;81,7200;1,5119;64,1172;33,5000
88,2380;1,8129;81,5600;1,5090;64,1793;34,1000
88,3133;1,8067;81,7500;1,4980;64,1655;33,4700
88,4547;1,8067;81,8400;1,4999;63,9379;34,0600
88,3300;1,8086;81,7400;1,5012;63,6138;33,2600
88,3227;1,8102;81,5800;1,5054;63,6069;33,4000
88,3593;1,8066;81,6400;1,4963;63,2276;33,4600
88,2127;1,8156;81,6500;1,4918;64,1310;33,7400
88,2320;1,8131;81,6100;1,4927;63,6966;33,7800
88,2987;1,8093;81,3100;1,5196;63,4138;33,4200
88,2453;1,8109;81,8500;1,4960;63,7517;33,1100
88,1660;1,8165;81,3800;1,5011;63,0621;33,6100
88,3453;1,8079;81,8200;1,5092;63,7103;33,4300
88,4547;1,8038;81,7800;1,5115;63,7655;33,5700
