train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial
64,9460;2,7007;78,3100;1,4853;64,9895;31,0900
65,1860;2,6372;77,9700;1,4930;64,8737;28,7500
63,7660;2,6780;78,2400;1,4868;63,2105;29,4100
65,6220;2,6766;78,5300;1,4739;64,1526;30,3200
67,1680;2,5881;78,6700;1,4598;64,5000;32,7600
60,1900;2,8222;78,8000;1,4562;65,7684;30,2900
64,7700;2,6288;79,1600;1,4557;65,1368;30,5900
64,8340;2,6530;79,1800;1,4449;64,4316;34,4900
66,7800;2,5928;78,9700;1,4492;65,0263;32,1400
67,0780;2,5993;79,5000;1,4350;66,8947;33,1900
64,4320;2,6614;78,9200;1,4506;65,8579;31,9200
67,7360;2,5235;79,6200;1,4289;65,9842;33,1100
67,4400;2,5693;79,5000;1,4372;66,3737;32,3300
67,4560;2,5956;79,6600;1,4386;66,3316;33,6300
66,1500;2,6584;79,4700;1,4463;66,6421;30,6900
68,7220;2,5673;79,5800;1,4320;66,8316;31,4100
65,0460;2,5924;79,6800;1,4323;66,2105;31,6300
66,5760;2,6086;79,7400;1,4303;66,2789;32,3400
67,7480;2,6152;79,7600;1,4294;66,8632;31,1200
69,1540;2,4517;79,7600;1,4251;66,2421;33,9400
67,3760;2,5799;79,7600;1,4320;66,0263;33,1800
68,1600;2,5805;79,6400;1,4330;66,3421;31,5300
65,7440;2,5546;80,0000;1,4117;66,8526;34,9300
64,9680;2,6383;79,8500;1,4205;66,5579;34,3600
63,5720;2,6415;79,6300;1,4338;66,3632;31,3900
69,2140;2,5680;79,8600;1,4305;66,8789;31,4200
67,2940;2,6050;79,8200;1,4218;66,8000;34,3900
68,0360;2,5984;79,8300;1,4230;66,6737;32,3700
66,1840;2,5937;79,4300;1,4417;66,1579;31,1700
57,3760;2,8303;71,4000;1,6883;58,9421;31,0600
54,5760;3,0063;68,7200;1,8115;54,6263;19,1100
51,7400;3,0276;70,1500;1,7077;57,0632;29,4700
53,8060;2,9586;72,6500;1,6344;58,3474;29,8300
57,0840;2,8576;72,2500;1,7006;58,7842;22,1300
55,4880;2,8775;72,7100;1,6615;60,4789;38,3200
56,2120;2,9127;72,3400;1,6601;60,0842;32,2500
59,2660;2,8567;72,3800;1,6772;59,1474;25,6100
57,0300;2,8714;71,0900;1,7180;59,4579;24,8500
54,9440;2,9924;70,7900;1,7093;57,5211;25,2500
56,9020;2,9147;71,9100;1,6813;58,9684;23,9800
58,3820;2,8379;73,4500;1,6111;60,1789;35,0300
57,9540;2,8171;73,5300;1,6085;61,3211;30,3600
56,6940;2,9096;73,7500;1,6107;60,9263;30,8300
59,0720;2,8004;74,0700;1,5838;61,4526;36,4300
58,0540;2,8320;73,8600;1,6031;61,4895;32,9000
58,0440;2,8491;74,0100;1,6042;60,6053;35,2200
58,0620;2,8117;72,7100;1,6451;58,4263;25,7300
57,6240;2,8531;72,8000;1,6459;60,2789;28,8600
55,8240;2,8811;71,4200;1,6929;56,4579;29,5200
56,9500;2,9262;73,8900;1,6116;60,3737;28,7300
56,7900;2,8697;73,9700;1,6013;62,7737;33,3700
58,6880;2,8730;75,2400;1,5740;61,8684;33,9800
59,5540;2,7964;73,7800;1,6156;60,5211;30,8900
56,1300;2,8728;73,6400;1,6269;59,6632;30,1300
58,5940;2,8392;73,6300;1,6171;60,8158;25,4900
58,3700;2,8516;74,1300;1,6205;62,8579;24,9600
60,6140;2,7650;75,1000;1,5720;61,5211;38,5700
56,8700;2,8538;73,9700;1,6004;60,8211;27,5900
58,6280;2,8212;74,3700;1,6113;61,9211;27,5500
56,8160;2,9072;74,8300;1,5906;63,6579;26,6700
61,2840;2,7795;74,3500;1,5794;60,3947;32,0700
59,0640;2,7802;73,0900;1,6369;60,7632;28,1600
56,9140;2,7599;74,3100;1,6031;63,1316;34,0200
59,6620;2,7882;75,4500;1,5574;62,8632;32,5100
60,9100;2,7774;75,5000;1,5497;61,9579;33,9600
59,9420;2,8100;74,6500;1,5803;60,3000;32,0100
61,4160;2,8044;75,2400;1,5707;64,7526;31,1400
61,6380;2,6886;74,9300;1,5804;63,1474;34,4800
60,5160;2,7614;74,5300;1,5716;59,0789;28,9800
59,3200;2,8113;74,6300;1,5898;61,4053;29,0400
59,6780;2,7735;74,2700;1,6014;60,4316;34,6000
61,0160;2,7647;75,4800;1,5565;62,0053;29,7000
61,1300;2,7015;74,4300;1,5973;60,4211;31,4200
57,0900;2,9012;75,3500;1,5729;61,9632;25,6200
60,6840;2,7551;74,4300;1,6108;61,8368;27,3200
56,7640;2,9087;74,4200;1,6245;60,6789;26,8300
62,2240;2,7467;75,6500;1,5500;63,6474;29,6600
60,2180;2,7663;75,5800;1,5571;62,3316;33,8700
59,7660;2,8057;72,5500;1,6502;58,2474;24,7400
65,2060;2,6486;76,0300;1,5439;61,2789;38,1000
60,2400;2,7464;75,4400;1,5606;61,7474;31,6900
60,5000;2,7918;74,8600;1,5918;61,8211;28,7800
59,1600;2,7289;76,3200;1,5285;63,1421;36,4300
60,4400;2,7887;75,8800;1,5720;61,5368;25,9800
59,8640;2,8206;75,0400;1,5749;62,4368;28,9300
60,6100;2,7544;74,8700;1,5874;60,9105;28,1000
61,1040;2,7465;75,9600;1,5484;61,7368;35,2000
61,4680;2,7935;76,0600;1,5692;63,7263;26,7200
62,6620;2,7146;75,7800;1,5694;63,5000;27,7100
61,0540;2,7519;76,0900;1,5440;61,7737;33,6400
60,9400;2,7888;75,7800;1,5437;64,2105;28,0900
62,9520;2,6948;76,2100;1,5338;62,5789;34,2500
65,5880;2,6372;76,1300;1,5364;63,4368;31,1400
61,5200;2,6847;76,3200;1,5236;64,8105;37,3100
62,2900;2,7726;75,4500;1,5997;63,7105;25,3300
63,2280;2,6573;75,6000;1,5583;63,7105;31,7800
65,5860;2,6150;76,1900;1,5394;63,5263;31,7600
64,1180;2,6640;76,4600;1,5263;62,3842;33,9500
60,1520;2,7887;76,6900;1,5231;65,6684;30,7500
61,5820;2,7448;76,1100;1,5621;63,5158;31,9000
65,8280;2,6202;76,4200;1,5432;63,9579;30,6500
64,1420;2,7113;75,4600;1,5634;64,0737;33,1200
63,6220;2,6432;76,1600;1,5376;63,2105;32,3500
64,6120;2,6494;76,7600;1,5138;62,0684;31,5100
63,5140;2,6425;76,1200;1,5470;63,4526;32,8600
62,2840;2,7663;75,7600;1,5516;60,5158;28,9400
61,2360;2,7525;76,9500;1,5227;63,3368;29,4100
60,8800;2,7446;76,4600;1,5389;60,4316;31,3600
62,6740;2,6951;77,3000;1,4906;62,0105;35,6600
63,9520;2,6427;76,6900;1,5201;63,8737;33,7400
62,4700;2,7538;75,3700;1,5518;61,5684;29,9800
64,5860;2,6885;76,9400;1,5135;64,6947;31,8200
63,9660;2,7164;77,4100;1,5025;64,2789;32,8700
67,9840;2,5879;77,9200;1,4832;62,6789;33,7400
62,4480;2,7443;78,0800;1,4652;65,9316;34,2500
66,3180;2,6234;77,1400;1,5056;63,6842;31,8400
59,8140;2,7605;77,5800;1,4962;65,5526;31,2900
60,9720;2,7703;77,1200;1,4991;64,5105;29,7400
65,4000;2,5974;77,2600;1,5263;64,8263;29,0500
66,1720;2,5875;77,9600;1,4859;66,0421;29,7200
64,2700;2,6536;77,7000;1,5057;63,9737;30,1500
66,6280;2,5797;77,6500;1,4926;65,8316;32,1500
64,8580;2,6582;76,4900;1,5576;63,8000;29,0100
66,1640;2,6075;76,9300;1,5132;65,5684;32,9300
66,2040;2,5627;77,4500;1,4954;64,7263;37,1800
62,7280;2,6995;77,5500;1,4996;64,1526;32,5100
66,4300;2,5582;77,8800;1,4809;62,8158;34,8100
65,8760;2,6616;77,0900;1,5084;63,5368;32,2500
65,9820;2,5790;77,7100;1,4887;66,0368;33,2200
64,5600;2,7046;78,2200;1,4872;64,4211;31,0200
66,3220;2,5863;78,3400;1,4890;64,3947;28,4900
67,7920;2,6191;78,3500;1,4871;65,6526;28,5700
