train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial
76,3407;2,8158;81,1500;1,8597;69,5947;33,9200
77,3387;2,8275;81,5300;1,6774;70,8579;32,2800
76,3660;2,8414;81,4600;1,6891;70,1263;32,1800
77,6800;2,8057;81,3800;1,8198;70,1842;30,9800
74,3513;2,8916;81,4400;1,6851;70,2895;32,8900
75,9673;2,8484;81,3000;2,0869;69,7842;34,0300
75,3353;2,8333;81,5100;1,6876;70,1526;32,0900
76,9720;2,7984;81,6500;1,7970;70,2421;33,3000
76,7020;2,8287;81,3600;1,7152;69,9947;33,1600
76,2800;2,8386;81,5000;1,7180;69,8842;33,1500
75,7280;2,8484;81,3900;1,8431;70,0211;32,3400
76,9700;2,8074;81,4700;1,7109;70,5632;33,7700
75,1160;2,8543;81,4700;1,8649;70,1895;34,1100
74,9207;2,8466;81,3100;1,9219;70,3263;32,6100
76,2820;2,8066;81,3400;1,7854;70,3737;33,8900
76,8973;2,7971;81,7000;1,8188;70,3947;30,9200
78,0680;2,7760;81,3400;2,0237;70,1474;33,0500
75,4360;2,8866;81,6700;1,8453;70,2632;33,0400
75,1733;2,8474;81,7100;1,8259;70,6368;33,5400
76,8787;2,7973;82,0000;1,6643;70,7105;31,9600
76,6653;2,8235;81,7200;1,9821;70,5368;31,6500
78,6567;2,7787;81,7000;1,6951;70,7474;32,3800
76,8387;2,8240;81,7500;1,7643;70,3842;32,5800
76,7693;2,8081;81,9600;1,7163;70,9684;33,8000
75,1513;2,8274;81,5700;1,8973;70,6579;33,0000
75,3200;2,8604;81,9300;1,7317;71,0368;32,9000
75,8200;2,8586;81,3300;2,0010;69,7947;34,8200
74,8193;2,8702;81,7400;1,7099;69,8579;33,2100
76,5900;2,8402;81,8300;1,7889;70,9211;33,2800
76,2220;2,8525;81,9600;1,6860;70,9421;33,4200
76,8120;2,7827;81,8100;1,8189;70,7053;33,6600
