train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial
62,0740;2,8302;75,4600;1,5531;60,2579;31,5100
60,4120;2,8502;74,9000;1,6027;62,3000;25,8400
58,8140;2,9474;75,3900;1,5595;62,1789;34,2200
64,2080;2,8357;74,8700;1,5668;61,7895;28,3000
64,2300;2,7495;75,0800;1,5644;63,0474;32,3900
59,2480;2,9335;75,2600;1,6123;63,3263;23,4400
61,7500;2,8541;76,3900;1,5190;62,0895;30,6000
62,0100;2,7939;75,7200;1,5440;60,9947;31,0800
60,5540;2,8922;76,2700;1,5504;60,5526;25,6500
61,7360;2,9230;76,6600;1,5068;63,8263;32,4200
64,6740;2,8619;75,6100;1,5378;61,8526;30,6100
61,3440;2,9198;75,4300;1,5975;61,5474;25,2100
58,4060;2,9476;73,9500;1,6145;58,6789;25,4800
59,6100;2,8761;75,0400;1,5862;60,6526;26,4400
64,1980;2,8295;76,8900;1,5473;63,8947;23,0500
63,4600;2,8448;75,0100;1,5772;59,5421;29,1300
62,7200;2,8389;75,8900;1,5503;62,6105;30,0700
64,9300;2,7164;76,9200;1,5165;62,8158;32,3400
62,0300;2,8903;76,5200;1,5329;62,3105;31,7200
65,3820;2,7062;77,2000;1,5132;63,5842;35,5200
60,6620;2,9417;77,3000;1,4876;64,0526;35,7900
65,2100;2,7106;76,5900;1,5308;63,0158;28,7700
64,6040;2,8115;76,9300;1,5379;64,3158;26,2500
65,0980;2,8303;76,4500;1,5732;64,2632;24,2800
62,0040;2,7880;76,8800;1,5343;63,5158;29,8400
63,9240;2,7438;76,6000;1,5463;63,2526;27,1600
61,4440;2,9838;76,8300;1,5401;62,9105;27,2800
61,1740;2,8487;76,2800;1,5833;64,7421;25,3400
64,1320;2,8074;76,5100;1,5462;62,2947;26,1600
62,9500;2,8722;76,8200;1,5185;61,7105;26,9500
62,9500;2,7789;76,8300;1,5270;63,1684;28,4200
64,6780;2,7954;77,8200;1,4730;64,5158;31,2000
63,6620;2,8383;76,4900;1,5466;62,8842;26,6500
64,6280;2,7174;77,5000;1,5357;64,2158;26,3100
61,8820;2,8609;77,6000;1,5001;62,2474;29,0800
63,2440;2,7756;77,6300;1,4962;63,5211;30,8600
63,9580;2,7408;76,4400;1,5470;64,9579;26,3700
65,4040;2,7553;77,3200;1,4986;63,1474;33,5000
64,1600;2,8472;77,8000;1,4912;65,2895;31,5400
62,4360;2,8251;76,4100;1,5359;64,4000;30,5900
64,9100;2,8128;76,5900;1,5312;63,0211;28,4400
62,4860;2,8306;77,1800;1,5177;64,8789;28,3000
64,8820;2,8013;77,7400;1,5020;64,6895;28,6800
66,3560;2,7756;77,5400;1,5084;64,7947;29,0700
65,3760;2,7785;77,4500;1,4987;66,6895;30,3300
66,2160;2,7068;77,4800;1,5367;63,8842;25,6400
65,3720;2,7710;77,9600;1,4852;63,2368;32,8900
64,4680;2,8021;77,7100;1,5345;64,1895;26,8700
66,0420;2,7269;77,3100;1,5166;64,4368;27,6900
67,7700;2,6872;77,9400;1,4860;62,5947;33,9900
64,0380;2,7507;77,8600;1,4766;65,6316;33,6300
61,8380;2,8355;78,7800;1,4845;67,3579;28,6200
70,4680;2,6805;78,2000;1,4985;66,9211;27,9600
65,8660;2,7734;78,6000;1,4798;68,0947;30,0100
65,5380;2,8290;77,8300;1,5452;65,5211;28,5800
62,5480;2,7934;78,7600;1,4791;66,8737;29,0700
65,9240;2,6158;78,1900;1,4815;64,8632;30,7200
70,8480;2,6467;77,7100;1,5089;63,5684;29,5900
68,4740;2,6475;78,3200;1,4681;65,9474;36,7800
63,4720;2,7925;78,8100;1,5551;65,3684;26,3900
65,8280;2,7450;78,2600;1,4870;64,9158;30,0200
64,2000;2,7097;79,3600;1,4577;68,3632;31,4600
66,4580;2,7600;78,9500;1,4611;67,5895;30,4000
69,2480;2,7385;78,7700;1,4686;67,3842;31,6900
67,7580;2,7141;78,4900;1,5332;66,4316;26,8800
67,2240;2,7125;79,5400;1,4587;66,8000;29,6800
66,1360;2,8163;78,7100;1,5117;67,7526;28,8800
71,6960;2,6339;78,8600;1,4761;66,5053;30,5400
67,7740;2,7621;78,9500;1,4604;66,3789;31,3500
70,0640;2,6311;78,9000;1,4657;66,6211;31,2700
65,4640;2,6423;79,7400;1,4431;68,0053;32,0400
66,5040;2,7169;79,3900;1,4600;66,5421;31,9500
67,3560;2,7339;79,7800;1,4514;67,3947;30,4800
67,9740;2,6887;79,8200;1,4531;66,9474;30,2600
67,6540;2,7669;79,6400;1,4674;67,4737;29,5500
69,8760;2,6717;79,5800;1,4672;67,3158;29,2500
69,7040;2,6429;79,2100;1,4571;66,5105;32,6200
65,4200;2,7109;79,7900;1,4730;67,7526;30,7800
70,6480;2,6555;79,8500;1,4359;68,7737;32,4600
71,1640;2,5922;79,4200;1,4765;66,6421;29,9000
67,9360;2,6386;79,5200;1,4445;66,0368;32,1300
73,8120;2,5635;79,9800;1,4160;67,5895;35,5800
68,3140;2,7503;79,8400;1,4518;66,3684;31,3000
71,7520;2,5727;80,2500;1,4099;67,4263;36,4500
69,0040;2,7315;79,4500;1,4692;66,5474;28,9300
71,7540;2,6076;80,3800;1,4255;68,3684;32,9000
66,3240;2,7866;80,3000;1,4405;66,7368;33,0700
67,4720;2,7295;80,0300;1,4483;68,3421;31,2300
73,2560;2,5974;80,3600;1,4258;68,3421;32,7400
69,6900;2,7267;80,2900;1,4225;66,8526;32,3500
69,1460;2,8037;80,1500;1,4595;67,6000;30,5700
68,6380;2,7427;80,3800;1,4578;68,0947;30,6100
70,2540;2,5981;80,5100;1,4157;68,4789;34,2600
67,3400;2,6545;80,4800;1,4482;67,6053;31,1000
73,9240;2,5205;80,3600;1,4085;67,9421;35,0200
67,1120;2,7696;80,4900;1,4290;68,0947;32,8700
71,4340;2,6642;80,5800;1,4607;67,9000;31,5800
73,3640;2,5807;80,9200;1,4009;68,0789;34,2300
71,0560;2,6155;80,9500;1,4050;67,8895;34,1500
71,7800;2,5421;80,7100;1,4312;68,0947;33,1100
72,2620;2,6304;81,2600;1,4228;68,5684;33,5500
70,3960;2,6533;81,1700;1,3816;68,7632;37,6100
73,4340;2,4949;81,1700;1,4047;68,2842;34,5500
73,3840;2,4504;80,8600;1,4202;68,2684;32,1500
73,6520;2,5579;81,1100;1,4100;67,8105;33,2300
68,6900;2,6481;81,1900;1,3923;67,8316;35,5400
70,7300;2,6597;80,6300;1,4450;68,1053;31,6000
72,7060;2,5879;81,7600;1,4105;68,7105;32,1300
71,2280;2,5866;81,6500;1,3901;68,8263;33,5700
68,1400;2,5786;81,6700;1,4190;69,0526;32,0000
71,9960;2,6413;81,1500;1,4013;68,8158;34,0000
71,6640;2,6274;81,5200;1,4273;68,5474;32,7000
77,1440;2,3517;81,5100;1,3906;68,5526;34,9500
74,8640;2,5229;81,5500;1,3946;68,3316;35,0400
69,5340;2,5649;81,7200;1,3849;68,9263;36,1100
74,9300;2,5195;81,5700;1,4002;68,8474;33,9000
69,6100;2,6169;81,3900;1,4269;68,9632;33,1100
74,5640;2,5580;81,5800;1,4083;69,0737;33,2700
74,1940;2,5323;81,9200;1,3839;69,0947;35,0500
72,5980;2,6333;81,8100;1,4128;67,8684;33,4000
72,1200;2,5867;81,6600;1,3805;68,3579;36,4900
72,5620;2,6210;81,8400;1,4279;68,3053;32,5700
67,1700;2,6616;81,9100;1,4051;68,7000;33,0900
71,2540;2,5962;81,5400;1,4080;68,0947;34,4200
70,6060;2,5944;81,9300;1,4402;68,2000;32,9000
71,3280;2,6616;81,8200;1,4085;68,8000;33,8100
72,5420;2,6493;81,8400;1,4137;68,9737;33,7400
70,2840;2,6548;82,0900;1,4042;68,6105;33,8400
70,5100;2,6789;81,9200;1,3994;68,2526;33,7800
75,2440;2,5226;81,8200;1,3857;68,5211;34,7100
73,1880;2,5412;81,8900;1,3854;68,7526;34,9500
73,3400;2,6600;81,9500;1,4030;68,7053;33,7200
71,2240;2,6577;81,8000;1,4119;68,8579;33,7700
72,2060;2,5516;82,2700;1,3926;69,1789;33,7900
71,4280;2,6091;82,0900;1,3762;68,9947;35,2000
72,5640;2,5691;82,2500;1,4027;68,6947;33,9200
73,5580;2,5751;82,1200;1,3895;68,9895;34,4100
73,1060;2,5742;82,0800;1,4008;68,7053;34,1700
74,9700;2,5404;82,1300;1,4004;68,9263;33,8700
74,3120;2,4816;82,1000;1,3899;68,8684;34,2500
72,9900;2,5998;82,0600;1,3739;68,8947;35,4800
71,1100;2,6288;81,9700;1,3911;68,8000;34,4300
71,7700;2,5697;82,2700;1,3894;69,0789;34,6700
79,5000;2,4639;82,1200;1,3838;68,9842;34,4500
77,0540;2,5329;82,1700;1,3803;69,2000;34,7900
71,7640;2,6005;82,0300;1,4022;68,7000;34,2500
