train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial
67,7927;3,0528;75,7100;2,0846;66,5000;26,3500
69,8747;2,9386;76,9700;1,9340;67,9789;26,2000
66,9587;3,0581;75,9700;1,9189;65,8895;23,8000
68,1847;3,0462;75,2800;2,1359;64,6263;26,7700
70,3260;2,9292;73,9400;2,2473;63,2105;25,4700
67,5860;3,0241;76,8800;2,1015;66,6158;25,8400
69,4747;2,9964;75,8800;2,0983;64,6737;25,5600
67,4953;3,0381;76,2400;1,9396;65,2632;24,7800
69,9213;2,9543;77,3100;1,9346;64,7684;24,0300
68,9040;3,0064;76,2800;1,9832;65,6737;25,9100
69,6600;2,9678;77,1300;1,9262;66,5632;24,6700
69,7253;2,9750;76,3200;2,0522;65,9789;27,0400
69,4827;2,9885;77,1200;1,9716;67,2000;25,3600
68,5820;2,9913;77,3600;1,9861;66,2053;26,9600
68,3947;2,9729;77,1200;1,9044;66,8947;26,8000
68,9653;2,9796;77,3100;2,0523;69,1105;28,0100
69,4073;2,9657;77,3500;1,8821;66,7474;26,5600
69,8693;2,9744;78,1900;1,8805;67,7263;26,4100
70,0573;2,9708;77,0800;2,1340;65,3842;25,7000
67,7247;3,0454;76,7600;2,0950;66,3053;23,7600
70,6113;2,9216;77,4700;1,9261;66,2632;28,5700
70,1560;2,9304;77,6000;1,9407;66,9105;27,3200
70,5640;2,9568;76,9900;1,9718;67,3789;27,5700
68,9133;2,9901;77,6500;2,0740;65,2895;27,7600
71,0880;2,9445;77,5200;1,9066;67,7474;28,8600
70,7327;2,9549;77,3400;1,9406;67,8632;29,3700
69,9540;2,9679;77,7900;1,9301;68,8105;27,7100
70,4967;2,9724;77,4900;1,9605;65,6789;26,7800
69,1127;2,9814;78,1600;1,8987;66,8737;28,3300
69,2207;2,9888;78,4500;1,8298;66,9895;26,5200
70,7773;2,9166;77,1700;2,0112;68,0316;28,7700
70,5660;2,9168;77,8500;1,9149;66,6632;28,0400
70,4880;2,9522;77,2100;1,9038;66,4474;29,1200
70,4387;2,9201;77,9000;1,9884;67,7053;28,4200
71,4100;2,9385;78,2300;1,9266;66,6789;27,7000
70,6973;2,9521;77,9200;1,8646;65,6632;26,8500
71,3887;2,9221;78,8700;1,7955;68,6684;29,0000
72,0593;2,9089;78,6700;1,8451;67,4368;27,1600
70,4680;2,9414;78,2200;1,8798;69,1316;28,1900
72,7127;2,9054;79,2500;1,7813;69,6947;27,2700
71,6413;2,9130;78,5600;1,8705;67,9895;27,6600
72,2420;2,8937;78,6300;1,8626;66,9842;30,2900
72,5187;2,8750;79,0500;1,8399;66,7000;26,7700
72,6113;2,9007;78,9500;1,8081;66,9211;28,2000
73,2667;2,8622;79,1300;1,8509;67,7053;29,2400
71,5120;2,8960;79,2700;1,8795;69,3842;28,0700
73,1573;2,8666;79,1900;1,7665;68,4789;26,5900
71,6207;2,9584;78,7700;1,9852;68,4474;27,1100
71,9353;2,9332;79,3400;2,0067;69,0316;28,0700
73,7653;2,8475;78,8100;1,8698;68,0737;31,9000
74,0813;2,8415;79,3000;1,9036;68,6474;28,6200
72,1933;2,8802;79,5000;1,8034;69,0737;27,9600
72,7067;2,8964;79,6500;1,9329;69,0158;27,1300
73,8993;2,8581;79,7700;1,7705;69,8526;28,7200
74,0420;2,8548;80,1300;1,8048;70,3316;29,2500
72,0187;2,9059;80,1200;1,7854;70,3105;29,5300
73,8947;2,8560;79,5500;1,9167;69,3737;31,5400
75,5180;2,8386;80,0900;1,8240;70,1211;29,5700
71,9773;2,9195;79,1700;1,9332;69,6579;29,2000
73,3287;2,8576;79,2800;1,7652;67,9421;28,7200
73,4320;2,8497;80,1700;1,7812;69,1263;30,5300
73,2913;2,9038;79,5600;1,8682;67,7895;29,9300
72,8900;2,8947;80,0200;1,8085;68,8842;29,0200
72,4320;2,8689;80,6600;1,7855;70,0684;29,9500
72,5567;2,8636;80,2000;1,8332;69,6737;29,1200
74,4307;2,8902;80,1200;1,8039;70,2053;31,7800
75,8887;2,7981;80,1200;1,7134;68,2158;30,4800
75,8040;2,7913;80,6200;1,8748;69,8895;30,8900
76,1113;2,7929;80,1800;1,7163;69,6684;31,3000
73,7793;2,8335;80,2900;1,7046;70,2105;30,7700
73,9307;2,8607;80,5600;1,9183;69,6526;31,8500
74,1687;2,8575;80,7600;1,7770;69,2158;29,8600
75,7167;2,8256;80,4500;1,7833;71,0053;32,0100
74,0593;2,8792;80,9100;1,7202;69,7000;30,6000
74,8760;2,8373;80,5900;1,8181;69,5579;32,1300
74,9593;2,8296;80,6500;1,8211;68,4263;31,7400
73,2053;2,8702;80,2000;1,9635;70,8737;31,7000
73,9367;2,8325;80,4600;1,7065;70,7211;31,2000
73,6433;2,8570;81,3500;1,7312;70,4263;31,2200
75,0547;2,8267;81,2200;1,7079;70,9789;29,8500
75,8920;2,8430;81,1000;1,7311;69,5526;30,6300
74,9533;2,8303;81,1600;1,8201;71,1737;31,3900
75,7280;2,8073;81,1800;1,7126;70,3158;31,8700
76,0313;2,7931;81,0600;1,6892;71,2316;31,0500
75,0180;2,7925;81,0500;1,7157;71,2158;31,7000
75,3400;2,7936;81,1000;1,7180;70,1737;31,8800
75,3893;2,7991;81,2400;1,9356;70,4421;32,1100
75,4893;2,8205;81,3800;1,6814;71,0263;32,6000
76,1607;2,8122;81,3500;1,7373;71,2895;31,3900
76,2160;2,8270;81,1100;1,9453;70,7000;32,6700
76,7253;2,7793;81,4700;1,9245;70,7684;32,4900
74,9600;2,8114;81,2600;1,7268;71,1947;32,2600
76,6927;2,7756;81,4100;1,7845;70,9737;34,1100
75,5880;2,8066;81,4000;1,7123;71,1211;32,8100
75,3287;2,8282;81,4200;1,7709;71,1263;33,6200
75,6187;2,8080;80,9200;1,6935;70,6947;32,2100
77,0727;2,7419;81,4500;1,7050;71,4105;32,1000
76,1167;2,8152;81,1600;1,8939;70,4789;34,0800
75,5780;2,7766;81,3300;1,7628;71,1053;33,4000
77,1593;2,7472;80,9800;2,0347;70,1789;32,7600
76,5473;2,7712;81,4400;1,6851;70,8947;32,9000
76,8393;2,7777;81,7400;1,7107;71,1737;32,2600
76,8787;2,7598;81,3900;1,7147;70,9526;32,7600
77,0613;2,7479;81,8300;1,8340;71,4737;33,0600
75,2933;2,8183;81,2300;1,8186;71,4737;34,4700
77,8767;2,7159;81,6200;1,7396;71,0789;32,8600
75,6127;2,8003;81,6300;2,0018;71,5316;32,7100
76,7607;2,7456;81,7400;1,6645;70,9316;32,2600
73,9773;2,8375;80,8600;2,0143;70,4842;33,9500
77,5613;2,7563;81,5700;1,7174;71,0895;33,1500
74,8680;2,8090;81,6200;1,7265;71,2789;32,8100
74,8847;2,8181;81,7400;1,6450;70,9842;32,3200
76,1707;2,7589;81,5300;1,7196;71,5105;33,5600
78,5693;2,7496;81,8600;1,7428;71,4737;32,3900
75,6913;2,8008;81,4400;1,7743;71,0947;33,7300
77,4760;2,7529;81,6800;1,7601;71,0789;33,7100
76,0580;2,8025;81,5900;1,8633;71,2053;34,6400
77,2147;2,7630;81,3600;1,9033;71,3053;33,4700
